iteration	param	old_val	new_val	old_score	new_score	kept	duration_ms	drift	strategy
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.1	discard	decay_half_life_turns: None -> 29
2	2.1073	0.9792	0.037995	0.1	discard	min_relevance_threshold: None -> 0.1161
3	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 28
4	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.0866
5	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3719
6	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1039
7	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.4111
8	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 25
9	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3431
10	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3897
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3839
2	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 25
3	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.0993
4	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.2993
5	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3207
6	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 27
7	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.4221
8	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.301
9	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3588
10	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3867
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3536
2	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3351
3	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3327
4	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3828
5	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1797
6	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1086
7	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3691
8	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1166
9	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3107
10	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.2771
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.38
2	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 26
3	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.4477
4	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 26
5	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3578
6	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3759
7	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.4004
8	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 29
9	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1024
10	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 27
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 27
2	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3802
3	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3852
4	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3991
5	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.4119
6	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1057
7	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3884
8	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.0981
9	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1304
10	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3634
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.161
2	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3358
3	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3548
4	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 26
5	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3934
6	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3124
7	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1227
8	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3369
9	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1334
10	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3178
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.4267
2	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3391
